grid_id,x_idx_x,y_idx_x,elevation,modis_ndvi,ndbi,ndvi,nighttime_lights,poi_accessibility,population,precipitation,road_accessibility,sentinel2_composite,slope,surface_temp,x_idx_y,y_idx_y,.geo,lon,lat,cluster,is_protected_forest,is_island,NIR_glcm_contrast,NIR_glcm_dissimilarity,NIR_glcm_homogeneity,NIR_glcm_energy,NIR_glcm_correlation,NIR_glcm_asm,Red_glcm_contrast,Red_glcm_dissimilarity,Red_glcm_homogeneity,Red_glcm_energy,Red_glcm_correlation,Red_glcm_asm,NIR_mean,NIR_std,Red_mean,Red_std,psgc_code,shape_len,shape_area,shape_sqkm,poverty_rate,employment_diversity,total_employed,service_workers_pct,farm_workers_pct,unskilled_workers_pct,permanent_employment_pct,seasonal_employment_pct,weekly_employment_pct,self_employed_count,improved_water_pct,unimproved_water_pct,electricity_access_pct,no_education_pct,elementary_pct,highschool_pct,college_pct,single_house_pct,duplex_pct,multi_residential_pct,strong_roof_pct,light_roof_pct,makeshift_roof_pct,strong_wall_pct,light_wall_pct,makeshift_wall_pct,Children Attending School,Children Not Attending School,school_attendance_rate,barangay_name_clean
15_2,15,2,4.358651226158038,,-0.0286176931300486,-0.0377542133106777,0.3243845655740948,2442.8328193493667,2.8610737466747,1390.7018477246163,0.0,707.6700338666354,2.1821688252302414,31.87697457758032,15,2,"{""type"":""Polygon"",""coordinates"":[[[122.0333090854687,6.876070552499865],[122.04236271663326,6.876070552499865],[122.04236271663326,6.885053664249774],[122.0333090854687,6.885053664249775],[122.0333090854687,6.876070552499865]]]}",122.0333090854687,6.876070552499865,-1,0,0,400.2823591016712,3.429107286675096,0.8973009532073699,0.8841636572542827,0.9425660949109592,0.7817526650728276,374.4487469317738,3.334453725221116,0.8966302772216999,0.8802265797488311,0.783925571470385,0.7748088420683856,2134.136972538513,1429.3942341367783,681.7320830542532,697.6965280838193,907332074.0,0.118881696336,0.00025506715341,3.11768868903,0.3107900792636154,9.0,415.0,0.2457831325301205,0.09879518072289156,0.35903614457831323,0.18313253012048192,0.6795180722891566,0.13734939759036144,247.0,0.6223404255319149,0.013297872340425532,0.7952127659574468,0.04892512972572276,0.26464047442550037,0.4425500370644922,0.23202372127501852,0.8297872340425532,0.14893617021276595,0.015957446808510637,0.2127659574468085,0.40425531914893614,0.05053191489361702,0.15159574468085107,0.4148936170212766,0.05585106382978723,924.0,197.0,0.8242640499553969,SANTA BARBARA
16_2,16,2,6.152195444040936,,-0.0312036749235265,-0.015843186633352,0.3599385004613148,2995.292606240364,5.382549426847846,1406.8145982338522,0.0,747.0041652068978,1.600233162118472,31.85421691637044,16,2,"{""type"":""Polygon"",""coordinates"":[[[122.04236271663326,6.876070552499865],[122.05141634779784,6.876070552499865],[122.05141634779784,6.885053664249775],[122.04236271663326,6.885053664249774],[122.04236271663326,6.876070552499865]]]}",122.04236271663326,6.876070552499865,-1,0,0,444.9400335943725,4.565985620402515,0.882206642612484,0.8736218185929336,0.9176486091183168,0.763228635455397,642.8904700759947,5.517365396702812,0.8845653381053342,0.8705954811642891,0.7878563070092391,0.757957628208583,2403.0622895622896,1171.3039977780832,1115.0063973063973,974.2145997277556,907332074.0,0.118881696336,0.00025506715341,3.11768868903,0.3107900792636154,9.0,415.0,0.2457831325301205,0.09879518072289156,0.35903614457831323,0.18313253012048192,0.6795180722891566,0.13734939759036144,247.0,0.6223404255319149,0.013297872340425532,0.7952127659574468,0.04892512972572276,0.26464047442550037,0.4425500370644922,0.23202372127501852,0.8297872340425532,0.14893617021276595,0.015957446808510637,0.2127659574468085,0.40425531914893614,0.05053191489361702,0.15159574468085107,0.4148936170212766,0.05585106382978723,924.0,197.0,0.8242640499553969,SANTA BARBARA
26_2,26,2,3.0014592453616857,,-0.2202052091684375,0.1158972295041681,0.216055495463706,1149.4941912985,38.17669063449607,1593.5898875445127,0.0,556.2389797507788,0.4779027876097799,33.69450979431543,26,2,"{""type"":""Polygon"",""coordinates"":[[[122.132899028279,6.876070552499865],[122.14195265944356,6.876070552499865],[122.14195265944356,6.885053664249775],[122.132899028279,6.885053664249775],[122.132899028279,6.876070552499865]]]}",122.132899028279,6.876070552499865,1,0,0,795.2006871287349,11.450700000000024,0.6566881004732245,0.6285550199054198,0.9434076858832038,0.3950914300869454,464.2651123762433,5.246187623762391,0.7449243120811206,0.6398792443937058,0.8825066520735212,0.4094604481941555,1873.139435199193,895.4489364302092,519.8053454362077,624.2910100151595,907332090.0,0.141579352519,0.000146376833806,1.78911474547,0.7625294315506222,6.0,896.0,0.014508928571428572,0.8091517857142857,0.15290178571428573,0.22544642857142858,0.7220982142857143,0.052455357142857144,684.0,0.011560693641618497,0.0023121387283236996,0.6554913294797687,0.11856913183279742,0.5397909967845659,0.3062700964630225,0.0204983922829582,0.9942196531791907,0.005780346820809248,0.0,0.009248554913294798,0.4647398843930636,0.4323699421965318,0.005780346820809248,0.35953757225433525,0.5213872832369942,1478.0,471.0,0.7583376090302719,TIGTABON
27_2,27,2,3.572153611909999,,-0.3199122139747195,0.1733431212806227,0.2289173245960125,1054.6896184987595,23.456192358033928,1609.8021492833493,0.0,502.7641197306448,0.7863995859468585,34.26192318434784,27,2,"{""type"":""Polygon"",""coordinates"":[[[122.14195265944356,6.876070552499865],[122.15100629060814,6.876070552499865],[122.15100629060814,6.885053664249775],[122.14195265944356,6.885053664249775],[122.14195265944356,6.876070552499865]]]}",122.14195265944356,6.876070552499865,-1,0,0,950.8941298479696,13.180256621323831,0.5670445845512317,0.5310267638326878,0.9390002421514454,0.2820285260715995,689.3937504589358,8.76889844517377,0.6138400270469297,0.5360157670611219,0.8826196297288991,0.2873542541226452,2080.2718388512167,1064.442455570666,453.9449541284404,431.11859237052494,907332090.0,0.141579352519,0.000146376833806,1.78911474547,0.7625294315506222,6.0,896.0,0.014508928571428572,0.8091517857142857,0.15290178571428573,0.22544642857142858,0.7220982142857143,0.052455357142857144,684.0,0.011560693641618497,0.0023121387283236996,0.6554913294797687,0.11856913183279742,0.5397909967845659,0.3062700964630225,0.0204983922829582,0.9942196531791907,0.005780346820809248,0.0,0.009248554913294798,0.4647398843930636,0.4323699421965318,0.005780346820809248,0.35953757225433525,0.5213872832369942,1478.0,471.0,0.7583376090302719,TIGTABON
28_2,28,2,3.9533427274150617,,-0.2457733656717714,0.0945578896183568,0.2406167931687376,1003.550047158875,7.664816046969046,1779.5315019786358,0.0,500.8256452177975,0.7199366207137033,33.637853619843526,28,2,"{""type"":""Polygon"",""coordinates"":[[[122.15100629060814,6.876070552499865],[122.16005992177273,6.876070552499865],[122.16005992177273,6.885053664249775],[122.15100629060814,6.885053664249775],[122.15100629060814,6.876070552499865]]]}",122.15100629060814,6.876070552499865,-1,0,0,696.8733263703737,8.315324924892282,0.7591794448816365,0.7379836491268026,0.9336640954940778,0.5446403845071486,773.8096405917717,7.026627666261194,0.777829867607276,0.7398134822671699,0.805433744265873,0.5473468878579553,2171.975352112676,1050.4849132251295,346.3383802816901,262.7244954296895,907332090.0,0.141579352519,0.000146376833806,1.78911474547,0.7625294315506222,6.0,896.0,0.014508928571428572,0.8091517857142857,0.15290178571428573,0.22544642857142858,0.7220982142857143,0.052455357142857144,684.0,0.011560693641618497,0.0023121387283236996,0.6554913294797687,0.11856913183279742,0.5397909967845659,0.3062700964630225,0.0204983922829582,0.9942196531791907,0.005780346820809248,0.0,0.009248554913294798,0.4647398843930636,0.4323699421965318,0.005780346820809248,0.35953757225433525,0.5213872832369942,1478.0,471.0,0.7583376090302719,TIGTABON
41_2,41,2,8.726397630507224,0.6111440172314028,-0.0117890382525223,-0.0454517342951715,0.2336346316076094,4053.113211764917,37.46321732253312,1785.9353031516075,0.0,610.9639145159406,2.6105452827406923,32.74745335589397,41,2,"{""type"":""Polygon"",""coordinates"":[[[122.26870349574757,6.876070552499864],[122.27775712691216,6.876070552499865],[122.27775712691216,6.885053664249775],[122.26870349574757,6.885053664249774],[122.26870349574757,6.876070552499864]]]}",122.26870349574756,6.876070552499864,0,0,0,443.6222006397026,5.179543061906728,0.8111166821090392,0.7943059468230663,0.9664674958432024,0.6309292440967593,488.4997168722576,6.538882837322921,0.8060476932166694,0.7898991140679225,0.8893646397341668,0.6239512043592318,2808.2151310228232,1111.9138724001075,874.3693998309383,559.8536266953931,907332049.0,0.0960088409946,0.000295778539438,3.61521070512,0.7309899569583931,7.0,420.0,0.08333333333333333,0.8142857142857143,0.07380952380952381,0.17142857142857143,0.6904761904761905,0.1380952380952381,336.0,0.37894736842105264,0.5342105263157895,0.1631578947368421,0.09794776119402986,0.5876865671641791,0.26119402985074625,0.013992537313432836,0.9894736842105263,0.010526315789473684,0.0,0.11842105263157894,0.6473684210526316,0.06315789473684211,0.05,0.6052631578947368,0.1394736842105263,598.0,306.0,0.661504424778761,MANALIPA
42_2,42,2,23.85086627740021,0.7241160794923706,-0.1241612873081834,0.3550806139053595,0.2106508910609567,3998.35450528717,17.939085631793123,1785.9353031516075,0.0,514.0655169729054,7.386097012726103,35.015667956988445,42,2,"{""type"":""Polygon"",""coordinates"":[[[122.27775712691216,6.876070552499865],[122.28681075807671,6.876070552499864],[122.28681075807671,6.885053664249775],[122.27775712691216,6.885053664249775],[122.27775712691216,6.876070552499865]]]}",122.27775712691216,6.876070552499865,0,0,0,868.672477940947,13.862533865864624,0.3028543032906249,0.2173439083031669,0.9540647007693842,0.0472733737656658,1123.8639897737712,18.77027585963428,0.2958646550553474,0.2092703625239119,0.9184487639189683,0.0438421540882293,2883.407246716698,1176.7220340350966,735.8697232645403,432.6475182302407,907332049.0,0.0960088409946,0.000295778539438,3.61521070512,0.7309899569583931,7.0,420.0,0.08333333333333333,0.8142857142857143,0.07380952380952381,0.17142857142857143,0.6904761904761905,0.1380952380952381,336.0,0.37894736842105264,0.5342105263157895,0.1631578947368421,0.09794776119402986,0.5876865671641791,0.26119402985074625,0.013992537313432836,0.9894736842105263,0.010526315789473684,0.0,0.11842105263157894,0.6473684210526316,0.06315789473684211,0.05,0.6052631578947368,0.1394736842105263,598.0,306.0,0.661504424778761,MANALIPA
43_2,43,2,12.989977449260838,0.6759703569621235,-0.1929709600105668,0.3399547423817651,0.263002060114481,4554.787419090872,15.88826920929833,1785.9353031516075,0.0,554.8330803067457,4.371800595490148,33.00759808771227,43,2,"{""type"":""Polygon"",""coordinates"":[[[122.28681075807671,6.876070552499864],[122.2958643892413,6.876070552499866],[122.2958643892413,6.885053664249775],[122.28681075807671,6.885053664249775],[122.28681075807671,6.876070552499864]]]}",122.28681075807673,6.876070552499864,0,0,0,1625.3397970740143,21.45909110698598,0.4386629596982322,0.4061249350969105,0.9026828414607184,0.1649746943363539,1113.2613594303955,13.450690219721288,0.4750936947303452,0.4034018848418035,0.848706822384526,0.1627889567825074,3280.146572827417,882.2324173288629,540.640452876377,400.0819918767026,907332049.0,0.0960088409946,0.000295778539438,3.61521070512,0.7309899569583931,7.0,420.0,0.08333333333333333,0.8142857142857143,0.07380952380952381,0.17142857142857143,0.6904761904761905,0.1380952380952381,336.0,0.37894736842105264,0.5342105263157895,0.1631578947368421,0.09794776119402986,0.5876865671641791,0.26119402985074625,0.013992537313432836,0.9894736842105263,0.010526315789473684,0.0,0.11842105263157894,0.6473684210526316,0.06315789473684211,0.05,0.6052631578947368,0.1394736842105263,598.0,306.0,0.661504424778761,MANALIPA
44_2,44,2,0.0,0.2358129719735305,0.024691446222051,-0.1024597446808596,0.2116438280345864,4172.511062002502,0.0,1785.9353031516075,0.0,495.3323082911638,,30.17834472108914,44,2,"{""type"":""Polygon"",""coordinates"":[[[122.2958643892413,6.876070552499866],[122.30491802040589,6.876070552499865],[122.30491802040589,6.885053664249775],[122.2958643892413,6.885053664249775],[122.2958643892413,6.876070552499866]]]}",122.2958643892413,6.876070552499866,0,0,0,27.10436232222525,0.1591492423849258,0.998150697422052,0.9980541219552368,0.3546373548753208,0.9961120615353048,25.614691910731565,0.1668052656313972,0.9979623105680584,0.9979308504005896,0.5358752797609296,0.9958660169554292,36.61538461538461,142.02966849091567,91.23076923076924,313.017898312723,907332049.0,0.0960088409946,0.000295778539438,3.61521070512,0.7309899569583931,7.0,420.0,0.08333333333333333,0.8142857142857143,0.07380952380952381,0.17142857142857143,0.6904761904761905,0.1380952380952381,336.0,0.37894736842105264,0.5342105263157895,0.1631578947368421,0.09794776119402986,0.5876865671641791,0.26119402985074625,0.013992537313432836,0.9894736842105263,0.010526315789473684,0.0,0.11842105263157894,0.6473684210526316,0.06315789473684211,0.05,0.6052631578947368,0.1394736842105263,598.0,306.0,0.661504424778761,MANALIPA
15_3,15,3,3.438302073050345,,-0.0021251810908261,-0.0693286545971602,0.3972116541094952,2344.613850805218,2.8818648135075806,1390.7018477246163,0.0,685.9441200513841,3.162603220586904,31.78913176960414,15,3,"{""type"":""Polygon"",""coordinates"":[[[122.0333090854687,6.885053664249775],[122.04236271663326,6.885053664249774],[122.04236271663326,6.894036775999687],[122.03330908546867,6.894036775999687],[122.0333090854687,6.885053664249775]]]}",122.0333090854687,6.885053664249775,-1,0,0,199.05333338859637,1.373435190417707,0.9716597118269396,0.9696568131239028,0.8782809126781357,0.94023442481504,182.5291687714213,1.5687306944148185,0.970027670693776,0.9685718582701586,0.7369916132702721,0.938131548964388,1144.906099518459,1288.5154773007946,617.6902086677368,721.8215345813325,907332074.0,0.118881696336,0.00025506715341,3.11768868903,0.3107900792636154,9.0,415.0,0.2457831325301205,0.09879518072289156,0.35903614457831323,0.18313253012048192,0.6795180722891566,0.13734939759036144,247.0,0.6223404255319149,0.013297872340425532,0.7952127659574468,0.04892512972572276,0.26464047442550037,0.4425500370644922,0.23202372127501852,0.8297872340425532,0.14893617021276595,0.015957446808510637,0.2127659574468085,0.40425531914893614,0.05053191489361702,0.15159574468085107,0.4148936170212766,0.05585106382978723,924.0,197.0,0.8242640499553969,SANTA BARBARA
